tag_id,text,cluster,count,x,y
7851,New server,49,2,3.1813304,3.366962
7869,claim,-1,2,4.1513486,4.6388464
7897,bus,3,2,-1.4142883,3.043886
7905,Arc de triomph,-1,2,2.7827988,8.108686
7920,sound landscape,27,2,7.9458723,2.037383
7937,parks,10,2,-0.95937043,5.6398025
7940,road,8,2,-0.58638203,2.1230166
7946,attention,-1,2,4.6734176,3.9337153
7949,urban elements,22,2,0.712687,7.407355
7954,touch element,48,2,2.3449368,2.9886029
7956,riu,-1,2,5.907701,4.876207
7957,mountain,58,2,3.0130303,8.0997925
7961,random,56,2,5.096474,5.246948
7967,information panel,-1,2,4.691845,2.9684706
7969,Church of Rigolisa,41,2,0.7855728,9.82756
7981,horses,12,2,7.082105,7.9878407
7983,sons,17,2,3.0795617,1.7390503
7994,But Fogonussa,58,2,3.2005897,8.614954
8010,Oreneta park,10,2,-0.9763428,5.6431775
8016,load,49,2,3.04112,3.1896234
8018,Monastery of Pedralbes,41,2,0.8542951,9.834989
8039,hello,43,2,6.608042,4.0019946
8045,well,60,2,5.8789797,4.280647
8050,ambient,19,2,5.222134,8.915088
8087,Road,8,2,-0.6115376,2.1582723
8094,Walk,4,2,0.6087271,2.2385056
8100,obstacle,-1,2,3.8595772,5.3196526
8136,I run,4,2,1.4165826,2.4070125
8160,part,60,2,5.3361797,4.5816813
8163,campiello,58,2,3.6037738,8.8679
8164,fontana,23,2,6.07569,8.260052
8176,birds,12,2,7.829924,8.169
8205,cascades,24,2,6.253814,7.7806606
8241,to suffer inwardly,54,2,4.523276,4.9990444
8242,terrace,22,2,1.5457399,6.673634
1754,trial,56,1,5.119559,5.4243307
2916,obj.casa,22,1,0.6822438,6.414774
4619,accademia,16,1,3.2886994,0.8984707
4677,maps,22,1,1.6956791,7.243603
4805,plans,52,1,3.3345726,3.9918623
4811,Indian restaurant,15,1,7.5313473,10.425119
4813,Garden pub,21,1,5.3859444,9.851497
4814,outdoors,22,1,1.6271796,6.8930955
4821,Italian restaurant,15,1,7.5252347,10.481601
4823,exercise,4,1,1.3094016,2.3901577
4824,Irish pub,14,1,6.341133,9.758962
4827,inconveniences,-1,1,4.3508053,5.3944445
4835,Indian Pakistani restaurant,15,1,7.5187654,10.45724
4837,very manly,58,1,3.77024,6.9849563
4839,ferwharf,23,1,5.9514356,8.653138
4840,helpful staff,-1,1,3.3280067,3.7636418
4841,walking exercise,4,1,0.9579671,2.3158627
4842,fantastic pub food,15,1,7.4250407,10.249806
4843,exercisey,4,1,1.3345485,2.4034634
4844,laundromat,44,1,2.690004,6.0484276
4846,support group,-1,1,3.847865,2.9816532
4868,antecedent,61,1,5.03829,4.080924
4870,I don't know,54,1,4.5236697,5.0986557
4948,Test tube,56,1,5.13039,5.6184464
4949,in the eacc,-1,1,4.4400725,5.9949756
4952,things,-1,1,5.321593,3.902919
4957,clouds,24,1,6.302094,7.3614736
4960,wood bread,15,1,7.513144,9.972955
4961,pastries,15,1,7.856887,9.939781
4963,Description,-1,1,5.120789,3.7090816
4965,fairground,-1,1,0.4120568,5.4269824
4971,Aid,52,1,3.46094,3.850877
4980,curbs,9,1,-0.30482286,1.6181432
4986,Terra,19,1,5.2885246,8.779317
4991,Relax sin coffee,15,1,7.5911202,10.247466
4992,chica grey,58,1,3.201137,8.338703
4994,Wardrobes,44,1,2.5878975,5.963949
4999,above the sidewalk,9,1,-0.22096956,1.62146
5005,vending machine,-1,1,2.1795478,5.3532763
5006,largo,58,1,3.7848167,7.6352797
5007,many meters,-1,1,3.5438735,5.490931
5008,english court,61,1,5.118998,4.1447744
5009,limelight park,10,1,-1.0475152,5.720395
5017,Canon,-1,1,4.5043554,6.6682796
5018,blonde,-1,1,7.3840466,5.3052287
5030,Wifi,49,1,3.1665227,3.357528
5050,Exhibition,28,1,5.1571865,1.5805248
5055,touch,48,1,2.301443,2.9298854
5058,faces,-1,1,7.0696216,5.079867
5060,Ferry,1,1,-1.6439584,7.842355
5065,Cucumber,18,1,4.406406,9.790238
5069,Wurm,58,1,4.029805,7.136648
5071,secret,-1,1,2.6738088,4.488692
5076,Grill,15,1,7.1373963,9.929764
5077,Recording,27,1,7.485151,1.9897891
5078,welcome,43,1,6.5984225,4.0328856
5084,Tacheles,34,1,6.9000435,5.850209
5086,squat,-1,1,2.3782635,6.2655277
5089,best,60,1,6.1780844,4.295574
5090,Water tower,23,1,6.0831985,8.449724
5091,jump,4,1,1.4119394,2.1617792
5093,MIDI,30,1,7.305661,1.3765961
5095,Sound installation,27,1,7.7994742,1.8965126
5096,Staircase,0,1,1.3229021,0.15281789
5098,meeting,-1,1,4.9764633,2.4716434
5099,supermarket,37,1,1.8014694,5.29419
5108,campus,16,1,3.2194793,0.8142483
5111,Tastmodell,48,1,2.323839,2.9823918
5113,Flea market,38,1,1.3592526,5.4133296
5116,Holz,58,1,4.1278944,7.1622987
5117,Recommendation,-1,1,3.032337,3.93774
5123,cultural centers,29,1,4.574862,1.8103461
5128,performances,30,1,6.6063757,1.2049624
5129,pedestrian crossings,-1,1,0.013137534,2.09796
5130,university campus,16,1,3.2478185,0.8017967
5131,audio guides,27,1,7.7280464,1.8918626
5132,Side street,9,1,-0.28473452,1.629785
5134,acoustic signal,27,1,7.921189,2.054721
5135,chicken,15,1,7.309588,9.814851
5136,Brandenburgertor,39,1,2.5516808,6.7013097
5146,Think about it,60,1,5.642632,4.462675
5147,Zoo,-1,1,5.777806,9.118083
5151,Reichstag,39,1,2.6166556,6.7806644
5154,Spree,-1,1,4.76921,7.696452
5155,Street crossing,-1,1,-0.0018757158,2.1798506
5160,quiet,2,1,9.07732,6.4029384
5162,Conspiracy theory,-1,1,4.70794,4.5849934
5163,Peace Run,52,1,3.933619,4.0857644
5169,Hope,-1,1,5.3208036,4.959351
5172,annoying,-1,1,5.032475,5.895585
5176,Raben,58,1,3.8457916,7.1081095
5177,Chestnut Avenue,9,1,-0.31427693,1.6293608
5179,Berlin Wall,-1,1,2.318639,6.35557
5180,Saxophone,30,1,7.234551,1.2537004
5185,Bakery,15,1,7.954937,10.166531
5187,Balzer,58,1,4.124658,6.9879403
5188,Dead end,54,1,4.261763,5.078594
5189,oasis,-1,1,5.6371655,7.728466
5191,Shopping in Berlin,-1,1,2.0399916,5.7337894
5192,backyard,22,1,1.3893657,6.8147445
5194,no drinking water,23,1,5.841362,8.246891
5195,Public space,22,1,1.0740193,7.137108
5197,Anezettelt,58,1,4.18449,7.316853
5198,Central lido,3,1,-1.251489,3.2730057
5199,fountain,23,1,6.052779,8.266568
5200,French embassy,-1,1,2.412552,8.298644
5201,Paris Square,-1,1,0.76636463,7.842286
5202,Noise,27,1,8.157388,2.1916776
5203,Quiet,2,1,9.06166,6.386538
5204,Holocaust Denkmal,28,1,5.601121,1.5324192
5206,Events,-1,1,5.133657,4.331336
5207,Michael Jackson,30,1,7.183135,1.5134937
5209,Hohenschönhausen,39,1,2.687806,6.8774133
5210,Jail,22,1,0.81035423,6.510499
5211,blind guided tour,36,1,7.648092,4.3251553
5212,helmut,-1,1,3.4335866,5.0385633
5214,moin,58,1,4.3312283,6.9431806
5215,Bsbh,-1,1,3.5522523,6.7005105
5216,blind,36,1,7.664296,4.3111362
5217,visually impaired,36,1,7.6043906,4.443225
5218,blind self-help,36,1,7.6365814,4.3648715
5219,Advice,-1,1,2.9767594,4.0309887
5222,First,-1,1,5.457718,5.430392
5223,i m on Market Square,-1,1,1.4160005,5.686553
5230,Compostela,57,1,2.328994,9.329488
5232,Gaiteiro,58,1,3.9226665,7.041935
5239,the whale,13,1,7.112286,8.688437
5240,milladoiro,58,1,3.7124078,8.502694
5241,Ames,-1,1,4.397204,6.2096186
5246,ONCE,-1,1,5.460398,5.2263207
5248,Traffic workshop,8,1,-0.9140627,2.39723
5251,Fochanca,58,1,3.451752,8.961911
5254,paso,0,1,1.3660234,0.14431521
5255,Photocopies,35,1,7.5999894,5.1834984
5257,student services,16,1,3.253553,0.83684736
5258,Works,44,1,2.8430684,5.501286
5260,Non-sounding traffic lights,25,1,7.474665,7.0333056
5262,A citizen,52,1,4.155083,4.119302
5264,mathematics,56,1,4.8359127,5.4390206
5266,do it,60,1,5.737005,4.5549464
5267,engineering school,16,1,3.1967943,0.9300176
5269,Kill the blind,36,1,7.578991,4.2640104
5270,IA,-1,1,4.368609,5.792348
5271,Ia,60,1,5.711451,4.389089
5273,IIT,-1,1,4.4345737,5.801583
5274,dangerous ramp,53,1,3.6366374,5.267411
5276,CACTUS,58,1,3.7429967,8.856453
5277,TYC,55,1,4.0394263,6.6358614
5278,Printing,44,1,2.9688997,5.224609
5280,OPUS,-1,1,4.186477,8.279891
5282,Athletics tracks,11,1,-0.25687462,4.817267
5285,Caution mommy,51,1,2.913193,4.4439874
5286,green area,19,1,5.0665407,9.099655
5291,Institutes,16,1,3.2455642,0.79807174
5294,Kiosks,37,1,1.9671683,5.4719024
5300,Sound traffic light,25,1,7.483638,7.0327396
5302,Brewery,14,1,6.5301795,9.955606
5305,line 5,-1,1,4.632416,3.68992
5306,Churches,40,1,0.3141846,9.544764
5311,Inaccessible entrance,6,1,1.1009549,4.292874
5312,Supermarkets,37,1,1.7556007,5.3594847
5313,frozen,24,1,5.9338546,7.505294
5319,Franco,57,1,2.7960188,9.511118
5322,Hamon,58,1,3.833449,7.592229
5323,goodjamon,60,1,6.19301,4.349794
5324,snack,15,1,7.4263997,9.919093
5325,MEMORIES,-1,1,5.4936233,2.272838
5326,traditional,61,1,5.0102267,3.9224248
5328,Platforms,49,1,2.8828778,3.4263787
5330,hostel,22,1,0.7799214,6.527464
5331,with cello,30,1,7.214052,1.2494465
5333,workshop,44,1,2.9353628,5.5817504
5335,Taverns,14,1,6.5219765,9.935695
5336,convent,41,1,0.6802083,9.792026
5340,holy lucia,-1,1,1.0993568,9.830213
5341,pilgrims,40,1,0.34681013,9.594528
5342,Fairs,-1,1,0.5575843,5.3973093
5343,San Martin Pinario,57,1,2.0153294,9.648613
5344,Cloister,-1,1,4.522332,6.7365026
5345,Disabled access,49,1,3.2176924,3.2335331
5347,House of Troy,22,1,0.81641436,7.0294986
5352,rest,2,1,9.0796795,6.8197746
5358,Portals,-1,1,1.2704284,4.1410656
5359,Works completed,44,1,2.7893295,5.5167475
5361,summer,24,1,6.087317,7.426527
5362,Disabled deadlines,-1,1,3.462287,4.400755
5364,Villages,22,1,1.3621448,7.3149567
5371,a,-1,1,5.357196,4.0508337
5373,strand,23,1,5.5129604,8.397122
5374,Italian,50,1,2.4146311,10.391736
5375,extertal,-1,1,5.1928396,4.8877635
5377,Drugstore market,37,1,1.8725708,5.3834996
5378,the wallpaper,5,1,0.7997871,4.769136
5381,Sightseeing,29,1,4.4816923,1.7249061
5382,General info,-1,1,4.729982,3.405204
5384,Fitness,4,1,1.3414329,2.4465783
5385,Recommended to visit,29,1,4.517339,1.6964513
5390,Sign,-1,1,4.7071323,3.774812
5393,Totem,58,1,4.2881837,7.223292
5404,Halo,43,1,6.603605,3.98527
5409,A huge cat,12,1,7.6213512,8.258581
5411,backyard,22,1,1.3486619,6.8367615
5413,A poem on the wall,-1,1,5.7801332,3.26899
5414,big intersection,8,1,-0.35190845,2.0276723
5415,Narrow sidewalk,9,1,-0.30374932,1.6067836
5416,voiced,31,1,6.7051086,2.6084833
5418,Church,40,1,0.37265673,9.59072
5419,church,40,1,0.30485314,9.541458
5420,church,40,1,0.28523377,9.57669
5423,Hello Tadeusz,-1,1,3.0701833,7.150365
5424,Tomek,58,1,4.2327228,7.233775
5427,Iza Dawidowicz lives here,-1,1,3.1408658,7.223283
5429,Gródek,21,1,5.099207,9.660481
5430,We are looking for the Internet,49,1,3.3521771,3.2661462
5432,Muchomory,60,1,5.4598656,4.6564817
5433,mushrooms,21,1,4.9216857,9.832488
5434,Field,11,1,-0.28861618,5.0680075
5435,artificial surface,34,1,6.685552,5.660688
5436,Smoking room,22,1,0.61753315,6.2539434
5437,Towards the center,29,1,4.8004513,2.036335
5438,Oak,20,1,5.2202272,10.361934
5439,Laka Laka,-1,1,4.321772,4.587098
5440,stadium,11,1,-0.24515218,4.9467053
5443,noise,27,1,8.148708,2.1898112
5444,heavy traffic,8,1,-0.935692,2.418165
5445,intersection,-1,1,-0.32361117,2.0052435
5446,Playing on the grass,11,1,-0.29106304,5.064149
5447,Pulsantis Clinic,42,1,2.0396144,3.8894079
5448,Market Hall,38,1,1.3266275,5.4413753
5452,funlife,-1,1,6.316317,5.0663133
5453,Training,-1,1,1.4349506,2.5377252
5454,Market fountain,23,1,6.048409,8.288978
5458,Pregież market square in Wrocław,-1,1,1.3652662,5.7915883
5460,Now,60,1,5.717422,4.473086
5461,Stairs to Never,0,1,1.3483089,0.14608057
5462,Good,60,1,6.1775966,4.3060255
5463,Shooting square,-1,1,0.8216616,7.9073534
5464,Spacer,22,1,2.159183,7.3386807
5465,Phoenix,-1,1,5.5953293,7.547242
5467,Out,-1,1,5.3913493,4.764785
5468,Wrocław City Hall,22,1,0.5833701,7.250207
5469,Read them into croissant no shit I can hours if you,15,1,7.548274,10.009115
5472,vodka,14,1,6.4104023,9.826031
5473,According to the Malgosia,58,1,3.595245,8.806783
5475,passage,-1,1,4.4984856,3.7074695
5478,Kino helios,-1,1,5.347204,7.4049945
5479,A hut on a shambles,22,1,1.0754534,6.730746
5480,Vitaminka market in Wrocław,38,1,1.4112257,5.5142913
5481,puddles,24,1,6.2176228,7.855763
5484,withered flowers,21,1,5.087111,9.894191
5485,beautiful greenery,21,1,5.3087325,9.712427
5486,Archers,11,1,-0.14887375,4.8595557
5487,hidden stairs,0,1,1.3290428,0.12904763
5488,Tourism,29,1,4.515486,1.6909257
5489,Exit,6,1,1.121726,4.3214264
5490,no passage,54,1,4.06071,4.776117
5492,Castle pond,23,1,6.0474005,8.598044
5493,lights,-1,1,7.1803246,7.0757284
5494,tir,58,1,4.2578106,7.1634617
5495,Attention,-1,1,4.6550007,3.9935176
5496,no poverty,52,1,3.9106894,4.2362185
5497,lawn,21,1,5.283836,9.608697
5498,plants,21,1,5.17586,9.938304
5499,Safety square,-1,1,2.7687871,4.404577
5500,Stachu container house,22,1,1.0044768,6.406737
5503,ducks,12,1,7.7857924,8.1917095
5504,fish,13,1,7.1536455,8.84893
5505,Mud,46,1,5.0190887,6.7979527
5506,Antoni,-1,1,2.4712124,10.067283
5507,Harmonica,30,1,7.3147097,1.308308
5508,silent hunter,2,1,9.033941,6.3675404
5509,bridge,-1,1,0.09602128,3.2226062
5510,we don't bathe,23,1,5.755907,8.178519
5511,Musician,30,1,7.1946936,1.2776576
5513,Cyganka,58,1,3.8414943,8.69907
5514,jessica,58,1,3.2228303,8.147328
5516,Bakery on Bema Street,15,1,7.991817,10.180279
5517,EnglishNo ice cream on Bem,15,1,7.997598,9.819973
5520,Clinic on Pabianicka Street,42,1,1.938832,3.9539204
5521,Post office in the market square,-1,1,2.2900999,4.9717093
5524,PCZ Sienkiewicza clinic58,42,1,2.0136883,3.9300995
5525,Taxi,8,1,-0.9572025,2.4261315
5528,queue,-1,1,2.9475863,2.7562132
5529,riddle,-1,1,5.2272763,5.1955104
5537,Interview,-1,1,5.9917006,3.002082
5542,water,23,1,5.962241,8.374832
5544,Valerian Dominican,57,1,2.531294,9.301656
5546,kids,17,1,3.0219114,1.6769959
5547,squab,58,1,4.651161,7.460422
5550,galeria domikanska,57,1,2.3472278,9.062176
5552,Oława Gate,6,1,1.087866,4.360781
5553,miniatures,34,1,6.696661,5.4664745
5555,Noise,27,1,8.14517,2.185197
5557,Package,52,1,3.2826421,4.0830464
5558,earth and tree,20,1,5.148098,10.384597
5559,Lodz,58,1,4.1692004,7.1384387
5560,chicken liver,15,1,7.2551994,9.727414
5563,Sat,-1,1,4.929967,2.5201623
5564,lost,54,1,4.087286,4.9138637
5566,Hot packs,-1,1,5.5493436,7.547296
5567,Hotel Monopol,22,1,0.66089743,6.649571
5568,Wrocław Opera,50,1,2.2493246,10.440981
5569,Promenade Staromiejska,-1,1,4.3282847,8.527105
5570,National Music Forum,30,1,7.158319,1.2507014
5571,MUSEUM,28,1,5.5016646,1.2282412
5572,Restaurant food,15,1,7.4769826,10.354259
5573,Main Railway Station,3,1,-1.2401422,3.682055
5574,Temporary bus station,3,1,-1.4001039,3.0886292
5575,Nowa-Ruda Waterworks Plant,23,1,5.9983287,8.365819
5576,BricoMarche Nowa-Ruda-Słupiec,-1,1,3.0265474,8.762628
5577,Mienice place-for-a-bonfire,14,1,6.6722956,10.071449
5579,street musician,30,1,7.1740146,1.3053979
5580,Whistling,-1,1,7.5924873,2.422984
5581,poetry,-1,1,5.707706,3.343171
5582,author meetings,-1,1,4.9261966,2.476097
5583,Fries,15,1,7.404191,9.872269
5586,Meeting point,-1,1,4.9495234,2.4861212
5588,Singers,31,1,6.9550366,2.1175845
5589,original song,31,1,7.0556216,1.8975619
5591,Mexico,57,1,2.573067,9.347855
5593,Galeria Dominicana,57,1,2.2723634,9.18002
5594,Toast,15,1,7.5096927,9.995128
5596,tubes,-1,1,4.753842,6.5265265
5597,ice cream shop,15,1,8.03506,9.911779
5598,lato,58,1,4.1346297,7.4336505
5601,City Hall,22,1,0.614555,7.2843204
5603,Bar witek,14,1,6.4580436,9.918062
5604,Bookstore,47,1,5.108006,3.027335
5606,Harbor,1,1,-1.5940708,7.801119
5607,Bridge of lovers,32,1,4.2868257,2.8696592
5608,Volunteer center,-1,1,2.861245,3.712442
5611,Kantor,-1,1,2.7875686,5.0833235
5612,cheaply,-1,1,2.7715962,5.0629616
5613,restaurant,15,1,7.531545,10.457158
5615,Kalambur,58,1,3.2164772,8.100687
5616,Impreza,-1,1,5.4033747,4.9216933
5617,downtown,22,1,0.69990224,7.393193
5618,Regards,43,1,6.5573707,4.0846725
5620,dream,-1,1,6.2267,6.793153
5623,steps,0,1,1.3667779,0.14235173
5624,Kamien,46,1,4.875486,6.989938
5625,mooring,1,1,-1.5765736,7.8065424
5626,Xawery Dunikowski,-1,1,3.0719166,7.1545544
5628,Polish hill,39,1,2.6286716,7.094596
5629,Bird sculptures,12,1,7.845979,8.138207
5630,Museum,28,1,5.5184608,1.2075613
5631,ivy,21,1,5.1905913,9.979839
5632,Freedom oak,20,1,5.160012,10.285473
5633,Crossing the streets,-1,1,0.06900539,2.1769035
5634,Kamienna Góra,58,1,3.0337155,8.465373
5635,Belts,45,1,3.611127,6.36956
5636,dobiegniew,-1,1,4.865074,5.090654
5638,attractions,29,1,4.6355696,1.5847508
5639,art galleries,28,1,5.3995323,1.3944035
5641,Conference,29,1,4.928904,2.3544264
5642,Dominikański Square,57,1,1.7338691,9.087107
5643,church of st. Wojciech,-1,1,0.5210302,9.753293
5645,Home Tag,-1,1,3.7461421,-0.71533036
5646,disaster,-1,1,4.0603323,5.1618657
5657,recording,27,1,7.56043,1.9919482
5662,Historic building,22,1,0.9039855,7.1930976
5663,presentation,-1,1,5.0151153,2.0282214
5664,quickoff,-1,1,3.7200124,4.692403
5668,salablu,58,1,3.3298101,8.695458
5674,touchable,48,1,2.3519623,3.0175939
5675,wayfindin,33,1,3.7386065,2.712821
5680,Fishmonger,13,1,7.1472073,8.85468
5682,Elderly group,-1,1,3.6499662,2.8286145
5683,Foundry,-1,1,3.122782,6.1376405
5684,bronze,-1,1,7.25348,5.8577065
5687,devotion,40,1,0.40953198,9.643998
5688,religion,40,1,0.35035273,9.614036
5691,Second World War,52,1,4.5378428,4.411541
5693,Displaced people from Pula,48,1,2.663642,3.3157642
5694,barracks,22,1,0.9140089,6.5833993
5700,Boat 5,1,1,-1.5828973,7.794479
5701,guidelines,-1,1,3.0872598,3.944832
5704,fish,13,1,7.162234,8.862838
5705,vegetables,18,1,4.5626884,9.789591
5706,Ca' Dario,57,1,2.7788267,9.337325
5708,poets,-1,1,5.70324,3.296176
5709,Punta Customs,57,1,1.9782892,9.536735
5710,landscapes,22,1,1.9292526,7.0392876
5711,horizons,22,1,1.9599682,6.9538
5715,Excavation,46,1,4.7795014,6.7128515
5716,Mori,58,1,3.7320971,7.640656
5717,rioba,58,1,4.2480383,7.4418716
5721,Tintoretto's house,50,1,2.2090588,10.128774
5724,porch,22,1,1.2010806,6.5501194
5746,Mailboxes,-1,1,2.4998507,4.881116
5749,querini stampalia,58,1,3.7109213,8.887026
5751,High water library,23,1,6.061991,8.332795
5757,multiethnicity,52,1,4.1525197,4.2429314
5758,Pianoforte,30,1,7.2168465,1.2238894
5765,stink,-1,1,5.1717386,6.3882146
5774,sadness,54,1,4.5993657,4.983584
5778,Pure,54,1,4.3327546,4.9374533
5779,fish,13,1,7.1511335,8.845354
5780,tobacco,-1,1,4.833428,8.409824
5782,Villa Heriot,57,1,2.446739,9.303553
5783,Civic centers,22,1,0.76115006,7.184617
5784,Rio will hold,57,1,2.198745,8.784487
5785,Tactile path,34,1,6.7827005,5.659099
5790,organo,15,1,7.171706,9.645578
5794,rope,45,1,3.4895844,6.448548
5796,public baths,23,1,5.8720536,8.201847
5797,follia,-1,1,5.3517694,5.1428933
5803,propellers,-1,1,5.8777223,7.163715
5805,inaccessible tactile paths,34,1,6.8095417,5.689697
5809,Sanctuary,-1,1,0.48270223,9.239026
5810,cups,15,1,7.321582,10.311105
5811,doorbell,-1,1,1.3969729,4.5492597
5812,toy,-1,1,6.4849677,5.2131915
5813,move,4,1,0.7316495,2.3357565
5815,dispay window,-1,1,3.4474545,4.456418
5816,Gondolieri,-1,1,3.2730124,9.194165
5818,Purses,-1,1,2.5186682,5.804554
5819,leather,45,1,3.5664232,6.4349256
5820,Try,56,1,5.205404,5.2551074
5821,Impressions,-1,1,6.2505794,4.6536746
5822,Salty,13,1,7.1878724,9.289968
5825,Wig,58,1,4.3179445,7.145476
5826,microphone,31,1,6.8331423,2.4596424
5827,hairy,58,1,4.4660697,7.1501875
5828,hospitalw,42,1,1.9862025,3.8045502
5830,Antony,58,1,3.7133682,7.770577
5832,Legend,61,1,5.2913275,3.8542607
5833,Venetian legend,50,1,2.2636585,10.614279
5834,dark Venice,50,1,2.312755,10.575899
5835,Very serene,2,1,9.077661,6.442519
5837,conzafelsi,58,1,3.5527177,8.78771
5838,San Marco school,50,1,1.9721661,10.088134
5842,door,6,1,1.128886,4.4998446
5846,beauty,-1,1,7.1428685,5.2456307
5847,Hare Krishna,58,1,3.6542861,7.529441
5848,dances,4,1,1.4046822,2.1212478
5849,Gressan,58,1,3.6289802,7.7569017
5853,Railway,3,1,-1.1275935,3.5268128
5857,cart,37,1,1.7696952,5.4596705
5858,conad,58,1,4.0839653,7.709079
5860,Position,22,1,1.5899363,7.217127
5865,dialect,-1,1,6.415905,2.8744724
5867,clinics,42,1,2.0021834,3.8859308
5868,Rest area,2,1,9.071847,6.8519664
5869,Saint James,41,1,0.71122795,9.875833
5871,point of interest,52,1,4.6586313,4.2229404
5872,guerra,52,1,4.597828,4.4653716
5873,memory,-1,1,5.468281,2.2878568
5889,wisteria,58,1,3.772632,8.0856695
5891,marin faliero,58,1,3.545572,8.929248
5892,colleoni,58,1,3.7293289,8.488211
5893,Boat 4.1,1,1,-1.5310043,7.7326283
5895,gateway,6,1,1.1749067,4.2936516
5896,Photo,35,1,7.6235647,5.2059603
5897,Shop.forcole.remi#,37,1,1.8960378,5.4442873
5899,station,3,1,-1.2386646,3.7182887
5910,Antiques,28,1,5.5227447,1.5601109
5911,terraces,22,1,1.6437488,6.7912793
5918,railing,-1,1,0.22777328,3.7545698
5923,Ropemaking,45,1,3.2966938,6.279033
5928,cautions,51,1,2.935535,4.440016
5931,trolley,3,1,-1.1168576,3.3402543
5935,material,-1,1,6.452253,5.6743736
5939,new road,8,1,-0.5747784,2.121439
5943,Frenzy,56,1,5.428447,5.2485776
5944,accents,-1,1,6.4241247,2.8592017
5945,Scooter,7,1,-0.30438325,2.935223
5946,Fried,15,1,7.3253,9.7980175
5947,liver,15,1,7.195224,9.674275
5948,Auditorium,30,1,6.6598744,1.1420798
5950,Canto,57,1,2.9657097,9.306562
5952,blind.wiki project,36,1,7.776044,4.1620812
5953,South lagoon,23,1,5.589424,8.462638
5957,Construction sites,22,1,1.7256724,6.4042935
5958,Precautionary,-1,1,2.7770562,4.226917
5961,fair,-1,1,0.6133825,5.333621
5966,Rialto market,-1,1,1.6315002,5.5124826
5976,pigeons,12,1,7.8033714,8.206955
5979,laundry,44,1,2.734157,6.073367
5982,multidirectional bridges,-1,1,0.071999066,3.1654263
5983,Music Museum,30,1,6.7710004,1.1319981
5986,welcome,43,1,6.591941,4.0555325
5987,Arsenal door,6,1,1.0715846,4.4862146
5988,I ring bells,-1,1,7.525908,2.3867126
5989,relief sculptures,-1,1,7.3420935,5.851292
5995,gondola with roof,1,1,-1.6648508,7.8587837
5996,gondola,1,1,-1.7035716,7.896425
5999,danger on the road,-1,1,3.363202,4.967042
6001,corner,9,1,-0.34245834,1.5763546
6002,tactile sculpture,34,1,7.037784,5.715669
6003,fried smell,15,1,7.2602587,9.689406
6004,screaming child,17,1,3.0152123,1.7290486
6005,prima,60,1,5.9957185,4.3638606
6006,Campanella,58,1,3.4340143,9.118395
6007,duomo,58,1,3.7108343,7.415173
6008,murano,58,1,3.3505397,8.904887
6009,Voicing,60,1,5.459772,4.6472135
6010,osmiza,58,1,3.599747,8.756441
6011,spring evening,24,1,6.179979,7.380079
6013,New version,52,1,3.4474711,4.0679793
6014,association,32,1,4.1804066,2.9239233
6015,uici,22,1,1.3405747,7.280884
6020,pastry shops,15,1,7.96222,10.188991
6021,Parapet,-1,1,4.1917863,6.82247
6022,Fiori,21,1,4.9679556,9.877984
6023,florists,21,1,5.0061975,9.819904
6024,face,-1,1,7.0433307,5.12879
6029,Decorations,35,1,7.7002277,5.525628
6031,registration,52,1,3.514085,4.0682015
6032,Frari church,41,1,0.69616205,9.799139
6036,San Tomà,-1,1,1.892173,9.872444
6037,pedotactile path,33,1,3.9000916,2.4385383
6040,Tolentini library,47,1,5.2850103,3.1494982
6047,sanrocco,50,1,2.0591848,9.977474
6053,curve,-1,1,4.737456,6.267582
6054,Beam raised,-1,1,7.1259346,7.008712
6056,Hugs,32,1,4.367395,2.9583716
6060,nightlife,26,1,6.821593,7.1497517
6062,outdoor terraces,22,1,1.6032751,6.845412
6064,noia,17,1,3.0368333,1.7213396
6065,waits,-1,1,5.5412703,4.6897554
6066,You sing,31,1,6.9563856,2.1870282
6067,group,32,1,4.063058,2.9348116
6070,ferro,45,1,3.644305,6.322036
6071,step,0,1,1.3861897,0.16314399
6072,silences,2,1,9.062447,6.309413
6073,empty calluses,54,1,3.9593937,4.883349
6074,parallel,-1,1,4.293467,3.4664521
6075,pee,-1,1,5.4948945,7.959837
6078,seats,22,1,0.33762088,5.9503164
6080,Directions,32,1,4.055984,3.06104
6083,where is pants,-1,1,2.429187,6.120715
6084,porte,6,1,1.1755022,4.445162
6089,street lamps,25,1,7.4448395,7.051152
6091,objects,-1,1,6.506081,5.271896
6092,abandoned,54,1,4.093361,4.927009
6094,shadow,26,1,6.752854,7.2115846
6096,Basket,-1,1,1.7407832,5.648145
6097,street lamp,25,1,7.475934,7.0525765
6098,Routes,33,1,3.8408382,2.5385098
6100,shop windows,37,1,2.0824127,5.511505
6101,ambiguity,-1,1,4.711877,5.139781
6102,disgust,-1,1,5.1191225,6.019122
6106,Fire extinguisher,-1,1,3.5255537,5.997657
6107,reflexes,-1,1,4.700044,5.294646
6108,Multi directional,-1,1,4.2438765,3.448334
6110,san agostin,-1,1,1.9746537,9.9789
6112,two column restaurant,15,1,7.513266,10.48848
6115,Vintage shop,37,1,2.0655153,5.4394865
6117,Architectures,22,1,1.2610457,6.6632276
6118,Locanda Fiore,58,1,3.4549196,8.979866
6120,Carabinieri,-1,1,2.8132212,9.750635
6123,Telephone,-1,1,2.5668757,4.75176
